candidate,universe_size,rebalance_days,momentum_signal,top_k,threshold_set,risk_on_votes,neutral_policy,median_fold_sharpe,worst_fold_sharpe,positive_fold_fraction,development_sharpe,development_cagr,development_max_drawdown,development_turnover,development_exposure
u10_r14_volatility_adjusted_momentum_k10_strict_v3_reduced_momentum,10,14,volatility_adjusted_momentum,10,strict,3,reduced_momentum,1.06839600374016,-0.9066317891755523,0.8,1.0589939039469614,0.520123120794431,-0.6837099455779665,7.7970802545156,0.4298623184906146
u20_r14_momentum_21d_k3_balanced_v4_btc_eth,20,14,momentum_21d,3,balanced,4,btc_eth,1.0680351579306575,-0.3690524262546218,0.8,1.173234455975241,0.3698004663990653,-0.3767791863803276,7.311674705801861,0.25143977031454345
u50_r7_momentum_63d_k3_strict_v4_btc_eth,50,7,momentum_63d,3,strict,4,btc_eth,1.067711796006838,-0.5392080150964439,0.8,0.9631823053795686,0.20764268758699655,-0.20525377987523874,7.671592775041051,0.14049111807732498
u50_r7_volatility_adjusted_momentum_k5_balanced_v4_reduced_momentum,50,7,volatility_adjusted_momentum,5,balanced,4,reduced_momentum,1.0620294065651763,-0.802754971003578,0.8,1.1002049900879283,0.4616672013657488,-0.6364467367100783,17.25143347396383,0.28805890846568855
u50_r14_momentum_126d_k5_strict_v3_reduced_momentum,50,14,momentum_126d,5,strict,3,reduced_momentum,1.0616668972933063,-0.36705511127769863,0.8,1.1114551135108133,0.6444147417445796,-0.7176457307189696,11.731294490444093,0.4280866853512627
u30_r14_momentum_126d_k3_strict_v3_reduced_momentum,30,14,momentum_126d,3,strict,3,reduced_momentum,1.061589232847662,-0.40992960314603255,0.8,0.7922858726609815,0.30717722017030047,-0.7168594155969661,9.145919103940093,0.3219734288699806
u20_r14_momentum_126d_k3_strict_v3_btc_eth,20,14,momentum_126d,3,strict,3,btc_eth,1.0609850753508852,-0.6714315290703994,0.8,0.8837951854938726,0.3286353263771713,-0.7222010621507202,9.50656775435157,0.31668754290402634
u50_r14_momentum_21d_k5_strict_v4_reduced_momentum,50,14,momentum_21d,5,strict,4,reduced_momentum,1.0604823996817543,-0.5742573970687002,0.6666666666666666,1.0515812447664643,0.3942516101187581,-0.553558140648589,6.688297435178803,0.15535480391770076
u30_r14_momentum_63d_k5_strict_v3_reduced_momentum,30,14,momentum_63d,5,strict,3,reduced_momentum,1.0601917746149057,-1.0019842417193148,0.7333333333333333,1.096641267352288,0.611068271584627,-0.6846227398350632,12.44234408722921,0.42748410232846784
u30_r14_momentum_63d_k3_balanced_v4_reduced_momentum,30,14,momentum_63d,3,balanced,4,reduced_momentum,1.0594225755189048,-1.3877913625156324,0.8,0.9198412679672853,0.335920594020108,-0.5931860871549526,8.947769982252739,0.2466338259441708
u50_r7_momentum_126d_k5_strict_v3_btc_eth,50,7,momentum_126d,5,strict,3,btc_eth,1.0592795983005556,-0.37424786416570494,0.8,1.193216537839269,0.6716963763951418,-0.680810324607342,21.438444565973818,0.41574785153499283
u20_r14_volatility_adjusted_momentum_k10_strict_v3_reduced_momentum,20,14,volatility_adjusted_momentum,10,strict,3,reduced_momentum,1.0574576362654278,-1.0348738300175142,0.8,1.0266629356297667,0.5089395110809931,-0.7439608553215429,10.997813817577788,0.43791700632226827
u50_r7_volatility_adjusted_momentum_k5_balanced_v3_reduced_momentum,50,7,volatility_adjusted_momentum,5,balanced,3,reduced_momentum,1.056924548598391,-0.5892702920437127,0.8,0.9971850287188935,0.5737419677395765,-0.7957034269352122,28.382808819693256,0.6150070431032251
u50_r7_momentum_126d_k10_balanced_v3_reduced_momentum,50,7,momentum_126d,10,balanced,3,reduced_momentum,1.0564531887051414,-0.2883381605396148,0.8666666666666667,1.306181208398331,1.0256171544787893,-0.7516425361575559,22.696313225408055,0.6236759329431742
u30_r14_momentum_126d_k5_strict_v3_btc_eth,30,14,momentum_126d,5,strict,3,btc_eth,1.0558629554327692,-0.7640960337701519,0.8,1.1181932455878445,0.6042937013372112,-0.695606807909734,11.843615874152816,0.42800260127850315
u30_r14_momentum_126d_k5_balanced_v3_reduced_momentum,30,14,momentum_126d,5,balanced,3,reduced_momentum,1.0550488024273987,-0.6430929380164333,0.8,0.9916671751500679,0.5817922703785747,-0.8027814329991756,13.50665844159434,0.6133369589835117
u50_r7_volatility_adjusted_momentum_k5_strict_v3_reduced_momentum,50,7,volatility_adjusted_momentum,5,strict,3,reduced_momentum,1.054592904168058,-0.6272573082890551,0.8,1.285354855749274,0.7883681005751608,-0.6177155401567168,22.843085568342723,0.42222231849265385
u50_r14_momentum_63d_k10_balanced_v3_btc_eth,50,14,momentum_63d,10,balanced,3,btc_eth,1.054563109072628,-0.7668339659172843,0.8,1.041108774167773,0.6064879046165468,-0.7161474605885596,15.41123656753656,0.5992236369616913
u30_r7_momentum_21d_k5_strict_v4_reduced_momentum,30,7,momentum_21d,5,strict,4,reduced_momentum,1.053034436604235,-0.5680703458915816,0.8,1.1770643773553027,0.38585165717780123,-0.4357082415698218,10.821949150814714,0.1564706023768411
u30_r14_momentum_126d_k5_strict_v3_reduced_momentum,30,14,momentum_126d,5,strict,3,reduced_momentum,1.0523949924537412,-0.5178822539820404,0.8,1.0692735229079495,0.5978790361580333,-0.6795687472774771,11.468449768489483,0.4329647720815702
u30_r7_momentum_21d_k10_strict_v4_reduced_momentum,30,7,momentum_21d,10,strict,4,reduced_momentum,1.0522889527321977,-0.44403550698351035,0.8,1.1654853461022752,0.342779594041289,-0.3285653795525868,10.408138000892027,0.15725991171081127
u20_r14_momentum_63d_k10_strict_v3_reduced_momentum,20,14,momentum_63d,10,strict,3,reduced_momentum,1.0493500331558325,-1.0656681086760904,0.7333333333333333,0.95733920020208,0.4539019253436267,-0.7406009323050284,10.707333394848861,0.4399224439825345
u30_r14_volatility_adjusted_momentum_k3_strict_v3_btc_eth,30,14,volatility_adjusted_momentum,3,strict,3,btc_eth,1.047522662797172,-0.9098396666138704,0.8,1.08833647055772,0.42194411987695046,-0.5152686133700717,10.886772328606495,0.3216673070037679
u50_r14_momentum_21d_k3_strict_v3_btc_eth,50,14,momentum_21d,3,strict,3,btc_eth,1.0464941259486182,-0.7455110981942311,0.8,1.0396158039322811,0.5038475264913416,-0.7560244988441697,11.313406411643282,0.31434390956917063
u30_r14_momentum_63d_k10_strict_v4_reduced_momentum,30,14,momentum_63d,10,strict,4,reduced_momentum,1.0392407662484793,-0.830405339271869,0.6,0.9343227188334653,0.2745931937008206,-0.443158936805641,6.258849735674852,0.17207558846959808
u30_r14_volatility_adjusted_momentum_k10_balanced_v3_reduced_momentum,30,14,volatility_adjusted_momentum,10,balanced,3,reduced_momentum,1.0378917945508817,-1.0336880718069348,0.8,1.009881674446643,0.563722157229479,-0.7957419254028401,14.642389377851863,0.6078279820475068
u20_r7_volatility_adjusted_momentum_k10_strict_v4_reduced_momentum,20,7,volatility_adjusted_momentum,10,strict,4,reduced_momentum,1.0372014305117663,-0.7107086531110818,0.7333333333333333,0.9458293327483989,0.25245893093411076,-0.4319103401279667,9.0270124638152,0.16620182555780935
u50_r7_volatility_adjusted_momentum_k3_balanced_v4_btc_eth,50,7,volatility_adjusted_momentum,3,balanced,4,btc_eth,1.034796181249593,-0.204891028930241,0.8666666666666667,1.260334285069047,0.4050787801015685,-0.38637997019017367,12.323313181071802,0.24410110961835102
u20_r7_volatility_adjusted_momentum_k3_strict_v3_reduced_momentum,20,7,volatility_adjusted_momentum,3,strict,3,reduced_momentum,1.03281834051552,-0.8374535699687885,0.8666666666666667,1.0726841930307502,0.4485099152965848,-0.47867856742087034,17.343552244215193,0.32278622593465167
u10_r7_momentum_126d_k3_strict_v3_btc_eth,10,7,momentum_126d,3,strict,3,btc_eth,1.031130968564933,-0.717420436713132,0.8,0.9691037550388185,0.36397191154270603,-0.7519020370830852,16.18573841738037,0.32548025496033356
u50_r14_momentum_21d_k10_balanced_v3_reduced_momentum,50,14,momentum_21d,10,balanced,3,reduced_momentum,1.0298972529200825,-1.0304679492772122,0.8,1.1136843612577414,0.7110553772125068,-0.8086311197555646,16.38478102711574,0.5916001833200747
u20_r7_momentum_21d_k5_strict_v4_reduced_momentum,20,7,momentum_21d,5,strict,4,reduced_momentum,1.0294831750331963,-0.6524493364249165,0.8,1.1082097657806285,0.33858516499704816,-0.4972763970106715,10.545867185255512,0.16509990064775998
u20_r14_volatility_adjusted_momentum_k10_balanced_v3_btc_eth,20,14,volatility_adjusted_momentum,10,balanced,3,btc_eth,1.0276794335912958,-1.2118155852864114,0.7333333333333333,0.9444962712971974,0.48553712534205085,-0.8217469618064233,14.10207780949319,0.6074507277868628
u30_r14_momentum_63d_k10_balanced_v4_reduced_momentum,30,14,momentum_63d,10,balanced,4,reduced_momentum,1.0272672730682435,-1.2014457232084614,0.8,0.9177430825913386,0.32503864713644615,-0.6101262190342467,8.995455079954867,0.2798432128455789
u10_r14_momentum_126d_k3_balanced_v3_btc_eth,10,14,momentum_126d,3,balanced,3,btc_eth,1.0268425936254169,-0.8455004721708637,0.7333333333333333,0.7662222744101648,0.2832863946500912,-0.8062288408069925,10.5223712554013,0.42131321655492177
u30_r7_momentum_126d_k3_balanced_v3_reduced_momentum,30,7,momentum_126d,3,balanced,3,reduced_momentum,1.0262735016550195,-0.3206642630876959,0.8666666666666667,0.8074501870802808,0.3465567537888248,-0.7344115659608823,15.831970936349263,0.4374293018857504
u20_r7_momentum_63d_k5_balanced_v3_reduced_momentum,20,7,momentum_63d,5,balanced,3,reduced_momentum,1.0260507014317106,-0.7503894431023402,0.8666666666666667,1.0875533090799625,0.6687215038862988,-0.7440196032403703,24.83095188352072,0.6192309036931913
u30_r7_momentum_63d_k5_strict_v3_reduced_momentum,30,7,momentum_63d,5,strict,3,reduced_momentum,1.0241053198414158,-0.7779737014784821,0.8,1.168443915881908,0.6773822465331931,-0.5577900892962615,21.973335529165805,0.42882803624048105
u20_r7_momentum_63d_k10_balanced_v4_reduced_momentum,20,7,momentum_63d,10,balanced,4,reduced_momentum,1.022800495765436,-1.0996473315860873,0.7333333333333333,1.0195223838568677,0.37151386612191617,-0.6066605299603809,14.504072974636003,0.29756566731232015
u20_r7_volatility_adjusted_momentum_k3_balanced_v4_btc_eth,20,7,volatility_adjusted_momentum,3,balanced,4,btc_eth,1.0204183088572607,-0.4977738581238507,0.8666666666666667,1.3842464168435744,0.4453405686609735,-0.3659308780407716,12.100778021425926,0.25052485894764426
u30_r7_momentum_126d_k5_balanced_v3_reduced_momentum,30,7,momentum_126d,5,balanced,3,reduced_momentum,1.020413828498519,-0.445372604494664,0.8,1.0181004175535064,0.6090676707209737,-0.8334006778486049,23.054873698670306,0.6186464745386264
u30_r7_momentum_126d_k10_balanced_v3_reduced_momentum,30,7,momentum_126d,10,balanced,3,reduced_momentum,1.0201254719859236,-0.4681776934669296,0.8,1.074902740340135,0.6450375438206637,-0.7332182612096957,20.821720008429224,0.6198195996883773
u50_r14_momentum_63d_k10_balanced_v4_btc_eth,50,14,momentum_63d,10,balanced,4,btc_eth,1.0198313745591199,-0.6119920985063028,0.8,0.8530288566469599,0.2782735480772587,-0.5236683135432434,8.299085216259629,0.2783749116735165
u50_r7_volatility_adjusted_momentum_k10_balanced_v3_reduced_momentum,50,7,volatility_adjusted_momentum,10,balanced,3,reduced_momentum,1.0195982820103766,-0.6402684121282095,0.8,1.1163406244938197,0.7004053247809097,-0.7503408791113,27.15563287334546,0.6193855554981957
u20_r14_momentum_21d_k5_strict_v4_reduced_momentum,20,14,momentum_21d,5,strict,4,reduced_momentum,1.0186174303554432,-0.9716613731335194,0.6666666666666666,0.8220001170786437,0.23581670346635142,-0.5880172306165642,6.965481381066434,0.17919073452324624
u10_r14_momentum_21d_k5_strict_v3_btc_eth,10,14,momentum_21d,5,strict,3,btc_eth,1.017721664806311,-0.8952006866385713,0.8,1.0697292355412955,0.550959919925889,-0.7599448546757352,11.490994722272447,0.430082507439053
u50_r14_momentum_126d_k3_strict_v3_btc_eth,50,14,momentum_126d,3,strict,3,btc_eth,1.0141256568883046,-0.5444067153875294,0.8,0.9275432826156473,0.37037432418378646,-0.7345589583140107,10.624864385704827,0.3153119210611986
u20_r7_volatility_adjusted_momentum_k3_balanced_v4_reduced_momentum,20,7,volatility_adjusted_momentum,3,balanced,4,reduced_momentum,1.0124654634311616,-0.5050244143322241,0.8666666666666667,1.1790310044170633,0.45606832424903754,-0.4214208563748336,14.35007099624791,0.2510506651436187
u50_r7_momentum_63d_k5_strict_v3_reduced_momentum,50,7,momentum_63d,5,strict,3,reduced_momentum,1.0122673636680235,-0.42138863291707274,0.8,1.1302725430984308,0.671245440305801,-0.6239573096159331,23.00469445998109,0.42203220248206325
u20_r14_volatility_adjusted_momentum_k5_balanced_v4_btc_eth,20,14,volatility_adjusted_momentum,5,balanced,4,btc_eth,1.0120275608206453,-0.8033768820581574,0.8,0.8744429895648458,0.27537103379319494,-0.48679286440265557,7.6646466071802415,0.28654386563452405
u30_r7_momentum_63d_k10_balanced_v3_reduced_momentum,30,7,momentum_63d,10,balanced,3,reduced_momentum,1.0117684255663932,-0.8597241728349656,0.8,0.9813179051668177,0.538747385400641,-0.8043160247982595,24.71254983202126,0.6188828271569532
u20_r7_momentum_126d_k5_strict_v3_reduced_momentum,20,7,momentum_126d,5,strict,3,reduced_momentum,1.0115206563158081,-0.39021998103647454,0.8,1.077494954977697,0.5792653137865833,-0.6747418824505218,18.540329884787024,0.4389046264247558
u20_r7_momentum_63d_k10_strict_v4_btc_eth,20,7,momentum_63d,10,strict,4,btc_eth,1.01127144688169,-0.6306277815376122,0.7333333333333333,1.0566053910562634,0.2456280164494069,-0.2180654364022362,8.261472863399842,0.16532673019541816
u50_r14_momentum_63d_k5_balanced_v3_btc_eth,50,14,momentum_63d,5,balanced,3,btc_eth,1.0095554653076793,-0.7722313903240069,0.8,0.9194923870096275,0.4776076181745801,-0.7296018954348115,15.554139666406732,0.5934806673715878
u10_r7_momentum_21d_k3_strict_v3_btc_eth,10,7,momentum_21d,3,strict,3,btc_eth,1.0082401669711638,-0.7502243515049214,0.7333333333333333,1.0354541402913942,0.3977425476972969,-0.7544511675513261,17.437687172484793,0.32506801175095157
u20_r7_momentum_63d_k3_strict_v3_reduced_momentum,20,7,momentum_63d,3,strict,3,reduced_momentum,1.0081484365010427,-0.7703899573121422,0.8666666666666667,1.1207413445886298,0.49166203897409644,-0.4962748143551601,17.04444652403971,0.32275239576602494
u50_r14_volatility_adjusted_momentum_k5_balanced_v4_btc_eth,50,14,volatility_adjusted_momentum,5,balanced,4,btc_eth,1.007387144221536,-0.5150601818661216,0.8,0.8330828880212995,0.2756801021214408,-0.5483934945690552,8.293918024706791,0.2782233592975716
u20_r14_momentum_63d_k3_balanced_v3_btc_eth,20,14,momentum_63d,3,balanced,3,btc_eth,1.007316685303107,-0.4852944509344407,0.8,0.9485570911035279,0.4040636425683506,-0.6235174199975452,13.253027834028202,0.4289871056013234
u20_r14_volatility_adjusted_momentum_k10_strict_v4_reduced_momentum,20,14,volatility_adjusted_momentum,10,strict,4,reduced_momentum,1.0068709295912792,-1.176668587305849,0.6,0.7485969136591815,0.1995159397955375,-0.5411841075334549,6.137944538069311,0.18583626580450535
u20_r7_volatility_adjusted_momentum_k10_strict_v4_btc_eth,20,7,volatility_adjusted_momentum,10,strict,4,btc_eth,1.0051495937661163,-0.5950631716445184,0.8,1.0631597267229604,0.24654702555084218,-0.22009521618651462,8.224729912863788,0.16572862714903927
u10_r14_momentum_21d_k3_balanced_v3_reduced_momentum,10,14,momentum_21d,3,balanced,3,reduced_momentum,1.0042118129324837,-0.733918020914384,0.7333333333333333,0.9610983585660574,0.4147739150579606,-0.7486506120213314,13.098079326488934,0.4204692575212637
u30_r7_momentum_63d_k3_balanced_v4_reduced_momentum,30,7,momentum_63d,3,balanced,4,reduced_momentum,1.003414135420882,-0.9483572043673955,0.8,0.8802854955295176,0.3249889907825627,-0.46275017383357586,15.314304157445086,0.24492872611313393
u50_r14_momentum_21d_k3_strict_v4_btc_eth,50,14,momentum_21d,3,strict,4,btc_eth,1.0008157999081153,-1.0957622640575193,0.6,0.7830553213231878,0.17764642374647788,-0.3834922311700485,4.899623627437386,0.14707210637544962
u50_r14_momentum_63d_k5_balanced_v4_btc_eth,50,14,momentum_63d,5,balanced,4,btc_eth,0.9990802229871655,-0.5752340396835365,0.8,0.8563888374301764,0.298374729862658,-0.5596898282474958,8.277951683498909,0.2775649720927082
u30_r14_momentum_63d_k5_balanced_v3_reduced_momentum,30,14,momentum_63d,5,balanced,3,reduced_momentum,0.9988674591606456,-0.9881144771578444,0.8,1.0298012582362581,0.6175443937692506,-0.7756266792132173,15.16768481925496,0.6088824622318015
u10_r7_momentum_63d_k3_strict_v4_reduced_momentum,10,7,momentum_63d,3,strict,4,reduced_momentum,0.9955146290572253,-1.0766036903202556,0.8,1.0303318554969223,0.29362821104213155,-0.47958064625285146,8.921889253785805,0.15249875062468768
u30_r7_momentum_63d_k5_balanced_v3_reduced_momentum,30,7,momentum_63d,5,balanced,3,reduced_momentum,0.995264268057768,-0.7455951556160638,0.8,1.011270104301475,0.5979924604399716,-0.7543479819101154,26.864741933536493,0.6157673387335221
u50_r7_momentum_126d_k5_balanced_v3_reduced_momentum,50,7,momentum_126d,5,balanced,3,reduced_momentum,0.9926039976218969,-0.2550749431938467,0.8,0.9595476555808404,0.539225041069975,-0.8431076146545403,24.405664589681685,0.6216864873663428
u30_r14_momentum_63d_k10_strict_v3_reduced_momentum,30,14,momentum_63d,10,strict,3,reduced_momentum,0.9920144111993567,-0.8484190172402849,0.8,1.0697300483602985,0.5534452496658213,-0.7111520944841537,11.993590456811901,0.4268456399478046
u10_r14_momentum_126d_k5_balanced_v3_reduced_momentum,10,14,momentum_126d,5,balanced,3,reduced_momentum,0.9919115571789939,-0.9286739354010697,0.7333333333333333,0.9644388086766896,0.5080793777322556,-0.8333295186338442,11.403914834833522,0.5947264916955156
u20_r14_momentum_63d_k10_balanced_v3_btc_eth,20,14,momentum_63d,10,balanced,3,btc_eth,0.9895256047049401,-1.2270365356113575,0.7333333333333333,0.8908999532633342,0.4349570941264873,-0.8111081467753296,14.010078496887179,0.605547253710565
u10_r14_volatility_adjusted_momentum_k5_strict_v3_reduced_momentum,10,14,volatility_adjusted_momentum,5,strict,3,reduced_momentum,0.9895028803738002,-1.0084635714008576,0.8,0.9898023421083633,0.49155645895711353,-0.7988573812445017,10.55147257536853,0.42368929853368503
u20_r14_momentum_126d_k5_strict_v4_btc_eth,20,14,momentum_126d,5,strict,4,btc_eth,0.9873026435226977,-0.9106129318337012,0.6666666666666666,0.8423855997706231,0.20502277940598956,-0.27180373547132264,5.509578722445544,0.18241965009240524
u20_r14_momentum_63d_k5_balanced_v4_btc_eth,20,14,momentum_63d,5,balanced,4,btc_eth,0.9870769300300097,-0.434564754357576,0.7333333333333333,0.9086632741782988,0.2947971957240987,-0.4165404884016962,7.855099923797275,0.2873986010707384
u30_r14_momentum_21d_k10_balanced_v4_reduced_momentum,30,14,momentum_21d,10,balanced,4,reduced_momentum,0.9863476199375489,-1.3088214838432812,0.8,1.0164105644901122,0.3747938076322157,-0.6256913097887531,9.761540283901947,0.2774597400866464
u20_r14_momentum_63d_k5_balanced_v4_reduced_momentum,20,14,momentum_63d,5,balanced,4,reduced_momentum,0.9862495516505372,-0.9739257190782855,0.7333333333333333,0.7967203252489036,0.27078813823627224,-0.5511363194106627,9.270163510556685,0.28426310522325454
u10_r7_momentum_126d_k5_strict_v4_btc_eth,10,7,momentum_126d,5,strict,4,btc_eth,0.9834875638248893,-1.0753966928596537,0.7333333333333333,1.1025116672554793,0.26600588595536645,-0.3235514819688471,7.871373836891079,0.1673632880529432
