candidate,split,positive_invested_week_percentage,missed_upside_while_in_cash,avoided_downside_while_in_cash,average_exposure
target_a_30d_loss_gt_20__gradient_boosting|cash_if_high_and_macro_stress|0.40,holdout,0.4651162790697674,2.840894680513186,3.403422839325423,0.2894981412639405
target_a_30d_loss_gt_20__gradient_boosting|cash_if_high_and_macro_stress|0.50,development,0.4270833333333333,11.925019589992624,10.25259966092134,0.4054559043348281
target_a_30d_loss_gt_20__gradient_boosting|cash_if_high_and_macro_stress|0.50,holdout,0.4651162790697674,2.840894680513186,3.403422839325423,0.2894981412639405
target_a_30d_loss_gt_20__gradient_boosting|cash_if_high_and_macro_stress|0.60,development,0.4343434343434343,11.125338767666737,9.50548793305941,0.4228948679621325
target_a_30d_loss_gt_20__gradient_boosting|cash_if_high_and_macro_stress|0.60,holdout,0.4651162790697674,2.840894680513186,3.403422839325423,0.2894981412639405
target_a_30d_loss_gt_20__gradient_boosting|cash_if_high_and_macro_stress|0.70,development,0.4519230769230769,9.802974718412829,8.30761652064712,0.4621325361235675
target_a_30d_loss_gt_20__gradient_boosting|cash_if_high_and_macro_stress|0.70,holdout,0.4651162790697674,2.840894680513186,3.403422839325423,0.2894981412639405
target_b_60d_loss_gt_30__logistic_regression|cash_if_high|0.40,development,0.4277777777777777,12.875479980293347,10.182120051448155,0.4063278525161933
target_b_60d_loss_gt_30__logistic_regression|cash_if_high|0.40,holdout,0.475,2.9659666878458357,3.569250476324105,0.2764869888475836
target_b_60d_loss_gt_30__logistic_regression|cash_if_high|0.50,development,0.4247311827956989,12.747675556212368,10.063112395658036,0.4115595416043846
target_b_60d_loss_gt_30__logistic_regression|cash_if_high|0.50,holdout,0.4634146341463415,2.8848516940722417,3.506376983561616,0.2829925650557621
target_b_60d_loss_gt_30__logistic_regression|cash_if_high|0.60,development,0.4179894179894179,12.456234868322538,9.630140931155958,0.4176631788739412
target_b_60d_loss_gt_30__logistic_regression|cash_if_high|0.60,holdout,0.4651162790697674,2.840894680513186,3.403422839325423,0.2894981412639405
target_b_60d_loss_gt_30__logistic_regression|cash_if_high|0.70,development,0.4179894179894179,12.456234868322538,9.630140931155958,0.4176631788739412
target_b_60d_loss_gt_30__logistic_regression|cash_if_high|0.70,holdout,0.4651162790697674,2.840894680513186,3.403422839325423,0.2894981412639405
target_b_60d_loss_gt_30__logistic_regression|halve_if_high|0.40,development,0.4497607655502392,9.738091082317652,8.355817515906505,0.4385899352267065
target_b_60d_loss_gt_30__logistic_regression|halve_if_high|0.40,holdout,0.4651162790697674,2.840894680513186,3.403422839325423,0.2829925650557621
target_b_60d_loss_gt_30__logistic_regression|halve_if_high|0.50,development,0.4497607655502392,9.738091082317652,8.355817515906505,0.4412057797708022
target_b_60d_loss_gt_30__logistic_regression|halve_if_high|0.50,holdout,0.4651162790697674,2.840894680513186,3.403422839325423,0.2862453531598513
target_b_60d_loss_gt_30__logistic_regression|halve_if_high|0.60,development,0.4497607655502392,9.738091082317652,8.355817515906505,0.4438216243148978
target_b_60d_loss_gt_30__logistic_regression|halve_if_high|0.60,holdout,0.4651162790697674,2.840894680513186,3.403422839325423,0.2894981412639405
target_b_60d_loss_gt_30__logistic_regression|halve_if_high|0.70,development,0.4497607655502392,9.738091082317652,8.355817515906505,0.4438216243148978
target_b_60d_loss_gt_30__logistic_regression|halve_if_high|0.70,holdout,0.4651162790697674,2.840894680513186,3.403422839325423,0.2894981412639405
target_b_60d_loss_gt_30__logistic_regression|halve_if_rising|0.40,development,0.4545454545454545,9.585936707899185,8.24421767621556,0.4534130543099153
target_b_60d_loss_gt_30__logistic_regression|halve_if_rising|0.40,holdout,0.4651162790697674,2.840894680513186,3.403422839325423,0.2829925650557621
target_b_60d_loss_gt_30__logistic_regression|halve_if_rising|0.50,development,0.4545454545454545,9.585936707899185,8.24421767621556,0.4551569506726457
target_b_60d_loss_gt_30__logistic_regression|halve_if_rising|0.50,holdout,0.4651162790697674,2.840894680513186,3.403422839325423,0.2862453531598513
target_b_60d_loss_gt_30__logistic_regression|halve_if_rising|0.60,development,0.4545454545454545,9.585936707899185,8.24421767621556,0.4569008470353762
target_b_60d_loss_gt_30__logistic_regression|halve_if_rising|0.60,holdout,0.4651162790697674,2.840894680513186,3.403422839325423,0.2894981412639405
target_b_60d_loss_gt_30__logistic_regression|halve_if_rising|0.70,development,0.4545454545454545,9.585936707899185,8.24421767621556,0.4569008470353762
target_b_60d_loss_gt_30__logistic_regression|halve_if_rising|0.70,holdout,0.4651162790697674,2.840894680513186,3.403422839325423,0.2894981412639405
target_b_60d_loss_gt_30__logistic_regression|cash_if_high_and_trend_negative|0.40,development,0.457286432160804,10.199396339773504,8.760016655894447,0.4525411061285501
target_b_60d_loss_gt_30__logistic_regression|cash_if_high_and_trend_negative|0.40,holdout,0.4761904761904761,2.922009674286779,3.4662963320879125,0.2829925650557621
