candidate,fold,fold_sharpe,fold_return,positive_fold
target_a_30d_loss_gt_20__logistic_regression|cash_if_high_and_trend_negative|0.60,13,-0.5351192763237415,-0.5091197326283332,False
target_a_30d_loss_gt_20__logistic_regression|cash_if_high_and_trend_negative|0.60,14,0.7822446596757939,0.2644342426182335,True
target_a_30d_loss_gt_20__logistic_regression|cash_if_high_and_trend_negative|0.70,0,1.5664298022739696,2.709555889794838,True
target_a_30d_loss_gt_20__logistic_regression|cash_if_high_and_trend_negative|0.70,1,0.2745260120101986,0.0228201471414699,True
target_a_30d_loss_gt_20__logistic_regression|cash_if_high_and_trend_negative|0.70,2,-0.4825074991190868,-0.5925672784684546,False
target_a_30d_loss_gt_20__logistic_regression|cash_if_high_and_trend_negative|0.70,3,0.2823829040056261,0.0310359374180262,True
target_a_30d_loss_gt_20__logistic_regression|cash_if_high_and_trend_negative|0.70,4,-0.0531264108630771,-0.1772038631412266,False
target_a_30d_loss_gt_20__logistic_regression|cash_if_high_and_trend_negative|0.70,5,2.1500878113351107,4.330164923027509,True
target_a_30d_loss_gt_20__logistic_regression|cash_if_high_and_trend_negative|0.70,6,0.9585796525494352,1.1232311534636836,True
target_a_30d_loss_gt_20__logistic_regression|cash_if_high_and_trend_negative|0.70,7,2.183819438164856,4.372979407342704,True
target_a_30d_loss_gt_20__logistic_regression|cash_if_high_and_trend_negative|0.70,8,1.946644965148697,3.287791084037555,True
target_a_30d_loss_gt_20__logistic_regression|cash_if_high_and_trend_negative|0.70,9,-0.3040037997373525,-0.4145704592898892,False
target_a_30d_loss_gt_20__logistic_regression|cash_if_high_and_trend_negative|0.70,10,1.035133322992074,0.4814688742458304,True
target_a_30d_loss_gt_20__logistic_regression|cash_if_high_and_trend_negative|0.70,11,0.54612248112937,0.1822544902348746,True
target_a_30d_loss_gt_20__logistic_regression|cash_if_high_and_trend_negative|0.70,12,-0.3066731497635877,-0.4098680036904205,False
target_a_30d_loss_gt_20__logistic_regression|cash_if_high_and_trend_negative|0.70,13,-0.579854684320848,-0.5290578056704422,False
target_a_30d_loss_gt_20__logistic_regression|cash_if_high_and_trend_negative|0.70,14,0.5993812586993705,0.1917509349152351,True
