config,model,feature,importance,method,fold,target,label_tstat_threshold,exploratory_model
top20_upward_trend__t2_0__random_forest,random_forest,tvl_growth_30d,0.0161512276434585,model_importance,0.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,jump_intensity,0.0133764411883963,model_importance,0.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,market_dollar_volume_growth_30d,0.013136979808898478,model_importance,0.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,vix_change_5d,0.012320528783649858,model_importance,0.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,dow_vol_level,0.009495909513815655,model_importance,0.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,top20_above_30dma_pct,0.008341374685176003,model_importance,0.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,top20_30d_high_pct,0.0019964596502630937,model_importance,0.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,tvl_percentile,0.07417933411044528,model_importance,1.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,stablecoin_supply_change_7d,0.07190292364937297,model_importance,1.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,upside_semivariance,0.06920455888555657,model_importance,1.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,eth_btc_relative_strength_30d,0.06377583555945249,model_importance,1.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,recovery_from_drawdown,0.06090915382712475,model_importance,1.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,dispersion_acceleration,0.060536795782375245,model_importance,1.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,stablecoin_supply_percentile,0.05309636784152744,model_importance,1.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,cross_sectional_dispersion,0.03599204422378544,model_importance,1.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,tvl_acceleration,0.035335208470546,model_importance,1.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,volume_confirmation_of_price_trend,0.034157821051754404,model_importance,1.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,risk_appetite_recovery_score,0.034004952095653226,model_importance,1.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,distance_from_90d_lows,0.03293614422193375,model_importance,1.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,equity_momentum_21d,0.03259313496700624,model_importance,1.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,equity_realized_vol_21d,0.03217491077680691,model_importance,1.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,downside_to_upside_volatility_ratio,0.03136134949989761,model_importance,1.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,volatility_4h_7d,0.03076340938645488,model_importance,1.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,vix_level,0.03054478114561137,model_importance,1.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,volatility_expansion_probability,0.02307707918042199,model_importance,1.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,volatility_of_volatility,0.02268251303412288,model_importance,1.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,stablecoin_supply_acceleration,0.020192169465698243,model_importance,1.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,top20_above_30dma_pct,0.020124423840851998,model_importance,1.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,combined_crypto_liquidity_impulse,0.019313395516938545,model_importance,1.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,jump_intensity,0.018947990500028468,model_importance,1.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,dow_vol_level,0.017907698262160675,model_importance,1.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,vix_change_21d,0.017101042335522235,model_importance,1.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,tvl_growth_30d,0.015505750363032061,model_importance,1.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,market_dollar_volume_growth_30d,0.011835853549365546,model_importance,1.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,eth_btc_relative_strength_14d,0.011262348808745392,model_importance,1.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,vix_change_5d,0.007937551923737645,model_importance,1.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,falling_vix_after_high_vix,0.006004386534821999,model_importance,1.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,top20_30d_high_pct,0.004639071189247556,model_importance,1.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,eth_btc_relative_strength_30d,0.1326746854794161,model_importance,2.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,equity_realized_vol_21d,0.06932379454543303,model_importance,2.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,vix_level,0.060494775399023405,model_importance,2.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,downside_to_upside_volatility_ratio,0.05730400920708424,model_importance,2.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,risk_appetite_recovery_score,0.056552400614957865,model_importance,2.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,eth_btc_relative_strength_14d,0.05116290209159244,model_importance,2.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,dow_vol_level,0.049351413510871155,model_importance,2.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,stablecoin_supply_percentile,0.049139369581518266,model_importance,2.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,cross_sectional_dispersion,0.04516531207808307,model_importance,2.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,upside_semivariance,0.03665229757982087,model_importance,2.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,volatility_expansion_probability,0.03548700624221275,model_importance,2.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,vix_change_21d,0.03230039400827228,model_importance,2.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,tvl_acceleration,0.03038261162904881,model_importance,2.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,recovery_from_drawdown,0.02908204104631734,model_importance,2.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,stablecoin_supply_change_7d,0.025627180855384693,model_importance,2.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,volume_confirmation_of_price_trend,0.025388385383954343,model_importance,2.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,tvl_growth_30d,0.024344569044547255,model_importance,2.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,equity_momentum_21d,0.023625756271858728,model_importance,2.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,tvl_percentile,0.022731456063430848,model_importance,2.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,volatility_4h_7d,0.02069656485911256,model_importance,2.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,dispersion_acceleration,0.020349668233299145,model_importance,2.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,market_dollar_volume_growth_30d,0.02034412556247661,model_importance,2.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,volatility_of_volatility,0.019549101511078838,model_importance,2.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,top20_above_30dma_pct,0.011406837513974184,model_importance,2.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,stablecoin_supply_acceleration,0.010369665801963702,model_importance,2.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,jump_intensity,0.009707553821433816,model_importance,2.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,combined_crypto_liquidity_impulse,0.009134178833126028,model_importance,2.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,distance_from_90d_lows,0.009044805429745019,model_importance,2.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,top20_30d_high_pct,0.005281850370240412,model_importance,2.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,vix_change_5d,0.004885352231338295,model_importance,2.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,falling_vix_after_high_vix,0.0024399351993839363,model_importance,2.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,eth_btc_relative_strength_30d,0.1660085066287921,model_importance,3.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,dispersion_acceleration,0.08108897713841881,model_importance,3.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,dow_vol_level,0.061571575617329004,model_importance,3.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,vix_level,0.056805744696265356,model_importance,3.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,upside_semivariance,0.056264168536823714,model_importance,3.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,downside_to_upside_volatility_ratio,0.04452618542769538,model_importance,3.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,risk_appetite_recovery_score,0.041966350205285705,model_importance,3.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,jump_intensity,0.04121150201858045,model_importance,3.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,volatility_4h_7d,0.038678919232199356,model_importance,3.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,equity_realized_vol_21d,0.038649170995969845,model_importance,3.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,eth_btc_relative_strength_14d,0.03648898876488193,model_importance,3.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,equity_momentum_21d,0.03309646206501795,model_importance,3.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,cross_sectional_dispersion,0.03189863700753175,model_importance,3.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,volume_confirmation_of_price_trend,0.0263285347443179,model_importance,3.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,tvl_acceleration,0.02309431729301726,model_importance,3.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,tvl_percentile,0.02082477666517935,model_importance,3.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,volatility_of_volatility,0.019814378104762716,model_importance,3.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,tvl_growth_30d,0.01908312154387258,model_importance,3.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,stablecoin_supply_percentile,0.018737989397487408,model_importance,3.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,recovery_from_drawdown,0.01831748021193879,model_importance,3.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,top20_above_30dma_pct,0.01788024523766534,model_importance,3.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,stablecoin_supply_acceleration,0.017272855344101196,model_importance,3.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,stablecoin_supply_change_7d,0.017257176431509903,model_importance,3.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,vix_change_21d,0.0142285733315159,model_importance,3.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,distance_from_90d_lows,0.013930461602394749,model_importance,3.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,volatility_expansion_probability,0.012561648022706852,model_importance,3.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,market_dollar_volume_growth_30d,0.01216853025291818,model_importance,3.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,combined_crypto_liquidity_impulse,0.010877879414382603,model_importance,3.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,vix_change_5d,0.0054556124314943145,model_importance,3.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,falling_vix_after_high_vix,0.003275601255132442,model_importance,3.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,top20_30d_high_pct,0.0006356303808112791,model_importance,3.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,eth_btc_relative_strength_30d,0.13030258807275513,model_importance,4.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,tvl_percentile,0.07541363578724003,model_importance,4.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,stablecoin_supply_change_7d,0.06758234776168628,model_importance,4.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,dispersion_acceleration,0.05400881345063678,model_importance,4.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,downside_to_upside_volatility_ratio,0.04639802222084769,model_importance,4.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,upside_semivariance,0.042818036395161164,model_importance,4.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,risk_appetite_recovery_score,0.04158395979207538,model_importance,4.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,stablecoin_supply_percentile,0.04026476648698384,model_importance,4.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,volatility_4h_7d,0.03912118251020681,model_importance,4.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,dow_vol_level,0.03455383291872059,model_importance,4.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,recovery_from_drawdown,0.03450511333886686,model_importance,4.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,eth_btc_relative_strength_14d,0.031241279890809614,model_importance,4.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,equity_momentum_21d,0.029500736642470247,model_importance,4.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,distance_from_90d_lows,0.028372413015145034,model_importance,4.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,volatility_expansion_probability,0.027454251202885596,model_importance,4.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,tvl_acceleration,0.027070049561374838,model_importance,4.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,vix_level,0.027055530906572398,model_importance,4.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,market_dollar_volume_growth_30d,0.025445033482979267,model_importance,4.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,vix_change_21d,0.02363811271587488,model_importance,4.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,tvl_growth_30d,0.020694403994326486,model_importance,4.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,combined_crypto_liquidity_impulse,0.02013103178158177,model_importance,4.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,stablecoin_supply_acceleration,0.019996145095659477,model_importance,4.0,top20_upward_trend,2.0,
